Year,Duration,Genre,Rating,Votes,Director
1975,137.0,Mystery,6.5,86,Raghunath Jhalani
2001,121.0,Drama,4.5,21,Rajan Johri
1985,124.0,Comedy,5.3,22,Subodh Mukherji
2017,124.0,Comedy,5.9,41,Rahul Kapoor
2019,121.0,Drama,6.5,24,Pable Tanvie
2019,120.0,"Biography, Comedy, Drama",7.0,49,Ajeet Kumar
1970,134.0,"Drama, Family",4.4,7,Atma Ram
1989,126.0,"Romance, Thriller",5.800000000000001,70,Unknown
2006,135.0,"Crime, Drama, Musical",5.5,68,Karan Razdan
1992,151.0,"Comedy, Drama, Romance",4.2,44,Ajay Mehra
1975,137.0,"Action, Thriller",5.6,19,Sikandar Khanna
1982,151.0,Drama,6.6,128,Jabbar Patel
1962,121.0,Drama,4.9,7,Nitin Bose
2020,113.0,Mystery,5.85,15,Hashim Azmi
2019,135.0,"Documentary, Drama, Family",7.5,48,Rajat Mukherjee
2014,126.0,"Drama, Family",5.5,10,Sudeep Ranjan Sarkar
1941,123.0,"Comedy, Drama",6.2,234,Manibhai Vyas
2006,188.0,"Drama, Romance",5.5,1858,J.P. Dutta
2015,98.0,"Comedy, Drama",6.6,1328,Prashant Nair
1990,60.0,"Documentary, Biography",8.2,20,Anand Patwardhan
1984,137.0,"Drama, Romance",6.2,81,Jagjit Khurana
2015,93.0,Drama,8.2,20,Mitra Sen
2015,84.0,"Action, Drama, Family",5.4,43,Ahsan Bakhsh
2019,99.0,Drama,6.5,24,Vinod Pande
2007,142.0,"Crime, Drama",6.6,242,Aziz Khan
1980,125.0,Drama,5.8,17,Swaroop Kumar
2021,130.0,Romance,5.7,21,Balwinder Singh Janjua
2019,121.0,Drama,6.5,24,Charanpreet Singh
2014,102.0,"Crime, Drama, Romance",5.1,1885,Raj Amit Kumar
2019,104.0,Thriller,5.5,22,Ashfaque Shaikh
2014,114.0,"Crime, Drama, Thriller",5.7,3663,Renzil D'Silva
1996,90.0,"Drama, Fantasy",4.2,19,Pablo César
2017,106.0,Drama,7.3,694,Sanjay Patel
2011,143.0,"Action, Drama, Thriller",3.9,45,Vishal Aryan Singh
2007,112.0,Music,5.9,48,Deepak Gattani
2005,158.0,Thriller,5.5,22,Sanjay Khandelwal
2020,127.5,"Crime, Thriller",5.4,9,Debatma Mandal
2018,121.0,Drama,8.3,7,Shahid Kabeer
2019,106.0,"Action, Horror, Sci-Fi",6.5,19,Mahesh Rajmane
2006,145.0,"Drama, Musical, Romance",3.3,39,Bhupender Gupta
2020,113.0,"Drama, Romance",7.0,2057,Nikkhil Advani
2018,107.0,"Drama, Romance",6.2,81,Singh Sahab
2021,109.0,Horror,4.7,18,Sanjeev Kumar Rajput
2019,108.0,Thriller,5.5,22,Sumit Sinha
2019,121.0,Drama,6.5,24,Rajkumar Santoshi
2021,157.5,"Comedy, Drama, Musical",6.6,1824,Aditya Agnihotri
2022,124.0,Comedy,5.9,41,Luv Ranjan
2019,121.0,Drama,6.5,24,Gokulraj Baskar
2021,121.0,Drama,6.5,24,Sejal Shah
2021,139.0,"Comedy, Drama, Romance",5.9,830,Shakun Batra
2019,137.0,Biography,6.3,11,Unknown
2021,137.0,"Action, Thriller",5.4,54,Vardhan Ketkar
2019,74.0,Thriller,5.5,22,Nishaant Singh Bhinder
2019,115.0,Drama,6.5,24,Brijesh Singh
2019,84.0,Drama,6.5,24,Abhishek Singh
2019,121.0,"Action, Romance",4.7,66,Rafat Abbas Ali
1971,137.0,"Drama, Romance",6.7,28,Mohan J. Bijlani
1998,121.0,Drama,6.5,24,Unknown
2019,137.0,Family,7.8,9,Ravinddra Khare
1971,122.0,Family,7.2,78,Sudhendu Roy
1967,175.0,"Drama, Romance, War",7.5,550,Manoj Kumar
2019,121.0,Drama,6.5,24,Rahul Kumar Shukla
1987,121.0,Drama,6.5,24,Mohan Agashe
2019,112.0,Drama,6.7,736,Udai Singh Pawar
1955,151.0,"Comedy, Fantasy, Musical",7.4,64,S.U. Sunny
1976,60.0,Drama,6.5,24,Shivendra Sinha
2018,138.0,"Action, Drama, War",8.2,45981,Aditya Dhar
2014,133.0,Action,5.1,16,Shamshad Pathan
2019,57.0,"Drama, Thriller",7.1,20,Paresh Vinodray Savani
1935,122.0,Drama,6.5,24,Baburao Painter
1949,137.0,Fantasy,6.65,13,Shanti Kumar
1985,108.0,Thriller,5.5,22,Dayanand
1966,121.0,Drama,6.5,24,Basu Bhattacharya
1970,110.0,Drama,6.9,420,Mani Kaul
1939,121.0,Drama,6.5,24,Lala Yaqoob
1960,150.0,"Drama, Romance, War",6.8,28,Moni Bhattacharjee
1974,135.0,"Drama, Family, Romance",6.5,21,Basu Chatterjee
1944,121.0,Drama,6.5,24,Chimanlal Luhar
1989,153.0,Drama,5.2,13,Kawal Sharma
1957,138.0,"Action, Crime",5.25,29,Nanabhai Bhatt
1969,136.0,"Action, Crime, Musical",5.75,59,Chand
1990,76.0,Documentary,7.65,34,Gulzar
1972,133.0,Action,5.1,16,Krishna Ghattamaneni
1971,133.0,Action,5.1,16,Chand
1982,134.0,"Action, Crime, Drama",3.8,34,Deepak Bahry
1963,144.0,"Action, Crime, Drama",7.4,35,Brij
1998,139.0,"Action, Drama",4.4,39,T.L.V. Prasad
2020,76.0,Documentary,7.65,34,Ganapathy Bharat
2015,104.0,Drama,6.5,24,Kamal Bhatia
1993,121.0,Drama,6.5,24,Rajkapoor
2015,85.0,Drama,5.6,101,Hassan Nazer
1984,145.0,"Drama, Music, Romance",6.9,361,Girish Karnad
2011,120.0,"Comedy, Drama",6.0,306,Srikanth Velagaleti
1987,155.0,"Action, Drama",4.2,101,Prabhat Khanna
1988,121.0,Drama,6.5,24,Ashok Vazirani
2006,180.0,"Drama, Romance, Thriller",4.1,32,Ujjwal Chatterjee
1989,121.0,Drama,6.5,24,Unknown
2004,134.0,"Comedy, Romance",4.8,42,Manoj J. Bhatia
2015,138.0,"Comedy, Drama",4.9,151,Jasbir Bijender Bhati
2000,108.0,Thriller,6.9,221,K. Subash
2020,140.0,"Action, Crime, Thriller",6.9,6758,Mohana Krishna Indraganti
2019,126.0,"Action, Crime, Drama",5.6,127,S. Kumar
2005,122.0,"Crime, Drama, Mystery",5.6,826,Satish Kaushik
2009,101.0,Drama,4.8,395,Samir Karnik
1994,135.0,"Drama, Family, Romance",4.8,17,Kalpana Bhardwaj
2005,153.0,"Comedy, Drama, Family",4.5,2293,Mahesh Manjrekar
1968,150.0,"Action, Crime, Drama",5.8,10,T. Prakash Rao
1988,108.0,Thriller,5.5,22,Jainendra
1988,108.0,Thriller,5.5,22,Bhagyalakshmi
1999,145.0,"Action, Crime, Drama",8.0,12996,Mahesh Manjrekar
2004,106.0,"Horror, Mystery",5.0,639,Saurab Narang
1955,118.0,Drama,5.3,18,Raj Rishi
1974,121.0,"Drama, Romance",6.8,20,Suraj Prakash
2018,164.0,"Action, Crime, Drama",8.5,13120,Vetrimaaran
1974,137.0,"Drama, Romance",6.2,81,Batra Mohinder
2002,125.0,"Mystery, Thriller",6.1,137,Raj Bharat
2017,135.0,Thriller,5.5,22,Rajan Priyadarshi
2001,109.0,Horror,4.7,18,Tilak
1984,134.0,Drama,6.5,24,Visu
2018,61.0,Comedy,6.9,187,Manu Prakash Singh
1988,133.0,"Musical, Drama, Romance",7.7,373,Bharathan
1983,124.0,Comedy,5.9,41,K. Balachander
2004,137.0,"Action, Thriller",5.4,54,Rajendra Rathi
1992,121.0,Drama,6.5,24,Rajan Thakur
1982,150.0,"Drama, Mystery",7.3,85,Asit Sen
1943,118.0,"Drama, Mystery",5.550000000000001,50,Mohan Sinha
2003,130.0,Romance,1.9,42,Sumeer Sabharwal
2012,126.0,"Romance, Thriller",2.3,29,Baadal
1962,135.0,"Action, Crime, Drama",5.5,47,Hari Walia
2006,155.0,"Adventure, Drama, Fantasy",7.0,1779,Pan Nalin
1946,98.0,Drama,7.0,18,Bhalji Pendharkar
1991,121.0,Drama,6.5,24,Arvind Bhatt
2000,145.0,Action,4.7,706,Gopal B.
2018,84.0,Documentary,7.65,34,Purabi Bose
1990,121.0,Drama,6.5,24,Surendra Jain
1975,102.0,Family,7.5,26,Narendra Suri
2021,96.0,"Documentary, Thriller",7.8,5,Unknown
1999,133.0,Action,5.1,16,Omprakash Rao
2019,143.0,History,6.6,10,Megastar Maharishi Aazaad
2019,121.0,Drama,6.5,24,Saurabh M. Pandey
2021,93.0,Drama,8.2,32,Pawan Kumar Sharma
1992,135.0,"Action, Crime, Drama",6.0,78,Pappu Verma
2013,121.0,Drama,6.5,24,Salar Shaikh
1995,130.0,Romance,5.7,21,Shoma Sircar
2022,133.0,Action,5.1,16,Manish Singh
1975,136.0,Drama,7.4,7,Arun Bhatt
1989,161.0,"Action, Crime, Drama",4.5,158,Umesh Mehra
2004,133.0,Action,5.1,18,Nagulan Ponnusamy
2019,110.0,Crime,5.3,19,Prashant Narayanan
1995,121.0,Drama,6.5,24,Pradeep Maini
1981,76.0,Documentary,7.65,34,Muzaffar Ali
1991,133.0,Action,2.5,6,Rita Bhaduri
1988,121.0,Drama,6.5,24,Unknown
1988,121.0,Drama,6.5,24,Ashok Ahuja
2013,124.0,Comedy,5.9,41,Zia Khan Lodhi
2001,158.0,Thriller,5.1,9,Sanjay Khandelwal
1982,137.0,"Drama, Romance",6.8,229,R. Krishnamurthy
2019,121.0,Drama,6.5,24,Onir
2011,132.0,"Action, Thriller",3.7,311,Prabhu Deva
1995,133.0,Action,3.7,31,Kanti Shah
2010,169.0,"Action, Adventure, Drama",4.5,7598,Anil Sharma
1931,133.0,"Action, Adventure, Fantasy",4.8,19,Jillo
1970,130.0,"Action, Biography, Drama",7.0,8,Radhakant
1952,123.5,Musical,5.300000000000001,11,Trilok Kapoor
1977,121.0,Drama,8.1,7,Hunsur Krishnamurthy
2005,133.0,Action,4.3,9,Aishwarya
1934,144.0,Drama,6.5,24,Jayant Desai
1966,133.0,Action,5.1,16,Jayshree Gadkar
1968,121.0,Drama,6.5,24,Unknown
1964,139.0,Fantasy,6.65,13,Chandrakant
1986,144.0,"Adventure, Fantasy",4.8,5,Sushil Vyas
1971,120.0,History,6.6,10,Harsukh Jagneshwar Bhatt
1960,112.5,"Biography, History",6.7,10,Ramchandra Thakur
1987,133.0,Action,5.1,16,Sarath Babu
1949,142.0,"Action, Adventure, Drama",4.9,9,Nanabhai Bhatt
1970,120.0,Adventure,6.8,9,Shantilal Soni
2020,121.0,Drama,6.5,24,Shashank Jain
1945,120.0,Adventure,4.6,5,Kishore Sahu
1978,121.0,Drama,6.5,24,Rao C.S.R.
1955,133.0,Action,5.1,16,J.B.H. Wadia
2001,165.0,"Biography, Drama",6.8,115,Ved Rahi
2008,85.0,"Animation, Action, Drama",7.2,34,Rakesh Prasad
1994,240.0,"Comedy, Romance",6.6,571,Suresh Krishna
2009,175.0,Action,6.5,257,Sudeep
2010,134.0,"Drama, Family",6.8,79,S. Narayan
2017,100.0,"Action, Drama, History",6.4,222,Jayaraaj
1988,135.0,"Action, Drama, Horror",6.6,718,Shyam Ramsay
2016,125.0,"Action, Biography, Crime",5.3,711,Ram Gopal Varma
1994,150.0,Drama,6.5,24,Manivannan
2018,135.0,Comedy,3.2,12000,Shashanka Ghosh
2018,131.0,"Comedy, Romance",2.8,498,Ashu Trikha
2016,143.0,History,4.7,10,Sanjeev Sharma Ronkel
1995,166.0,"Action, Drama",5.7,1533,K.K. Singh
2019,61.0,Action,6.0,21,Raju Desai
1993,129.0,Action,5.8,84,Shibu Mitra
1990,142.0,"Action, Adventure, Drama",4.6,28,K.R. Reddy
1975,127.0,Drama,5.0,5,Jagdish Nirula
2004,192.0,"Drama, Family, Musical",7.8,50101,Yash Chopra
2008,138.0,"Action, Comedy, Crime",5.3,356,K. Ajay Kumar
2011,95.0,"Drama, Family",6.7,165,Bijukumar Damodaran
2019,131.0,"Comedy, Crime, Romance",6.0,417,Rajat Bakshi
2011,144.0,Action,6.0,26,R.N.R. Manohar
2019,78.0,Mystery,4.7,11,Utkarsh Dev
1998,104.0,Drama,6.5,24,Manoj Babu
1989,135.0,Drama,6.5,24,Thiyagarajan
1989,142.0,"Action, Drama, Mystery",6.7,299,Prathap Pothen
2019,141.5,"Action, Crime, Thriller",5.4,318,Nelson
2008,104.0,"Drama, Mystery, Thriller",5.4,159,Arindam Nandy
2017,106.0,"Biography, Drama, History",6.7,7117,Gurinder Chadha
2021,121.0,Drama,6.5,24,Sharrma Mayyank
1989,122.0,"Action, Crime",6.9,57,Kodanda Rami Reddy A.
2012,126.0,"Comedy, Romance",7.8,40589,Shoojit Sircar
2021,121.0,Drama,6.5,24,Faizal Khan
2009,110.0,"Drama, Horror, Mystery",4.25,554,Hriday Sharma
1972,100.0,"Action, Comedy, Crime",7.1,191,Brij
2007,145.0,"Comedy, Crime, Mystery",3.5,149,Ananth Narayan Mahadevan
2017,78.0,"Comedy, Drama, Thriller",5.3,34,Nicolas Chevaillier
2009,160.0,"Drama, Sport",3.8,481,Ajit Pal Mangat
1977,142.0,"Action, Crime, Drama",5.5,6,Avtar Bhogal
1986,121.0,Drama,6.5,24,Lalit Chheda
1982,168.0,"Action, Drama",7.2,360,Subhash Ghai
2020,84.0,Romance,5.7,21,Manoj Rai
2013,121.0,Drama,6.5,24,Rakesh Ravikant Tak
2006,250.0,Action,5.2,12,Rakesh Kakaria
1990,135.0,Action,5.2,12,Harmesh Malhotra
1986,148.0,Action,6.5,57,K. Vijayan
1948,137.0,"Drama, Romance",7.7,33,Girish Trivedi
1964,121.0,Drama,6.5,24,Prahlad Sharma
2018,108.0,Documentary,9.2,35,Vidhi Kasliwal
2005,118.0,Drama,7.1,488,Rituparno Ghosh
2009,120.0,Drama,7.2,254,Umesh Vinayak Kulkarni
1988,172.0,"Action, Drama, Romance",5.6,219,Yash Chopra
1940,156.0,"Action, Drama, Musical",6.0,474,Aspi Irani
2017,137.0,Biography,6.3,11,Shreyans Jain
2003,121.0,Drama,6.5,24,Sai Kumar
1954,133.0,Action,5.1,16,Abu Bakar
1994,163.0,"Action, Drama, Romance",5.0,648,Farogh Siddique
2005,133.0,Action,5.1,16,Unknown
1982,151.0,Drama,7.3,275,Govind Nihalani
1996,133.0,Action,4.1,76,K. Muralimohana Rao
2011,130.0,"Crime, Drama, Mystery",6.1,15,Sachin P. Karande
2018,109.0,"Comedy, Drama, Family",6.3,314,Dinesh Chaudhary
1986,136.0,"Action, Adventure, Sci-Fi",7.3,504,Rajasekar
1986,154.0,"Action, Drama, Romance",7.1,38,V. Madhusudan Rao
1991,133.0,Action,5.3,9,Nagarjuna Akkineni
2004,90.0,Animation,6.1,12,Rajiv Chilakalapudi
1986,137.0,Fantasy,6.8,5,Shantilal Soni
2021,133.0,"Action, Adventure, Fantasy",4.8,19,Anup Bhandari
1973,121.0,Drama,6.5,24,Surendar Chawdhary
1940,121.0,Drama,6.5,24,Kanjibhai Rathod
2009,146.0,"Action, Thriller",3.7,3820,Prabhu Deva
2020,82.0,Drama,6.2,56,Sunder Pal
2019,121.0,Drama,6.5,24,Dhiraj Mishra
2020,109.0,Horror,5.0,5,Rakesh Sawant
1998,159.0,"Action, Crime, Drama",5.3,254,Ravi Dewan
1974,76.0,Documentary,7.65,34,Unknown
2017,110.0,Drama,5.6,36,Ziaullah Khan
2021,150.0,Crime,8.9,294,Narendra Singh
2019,121.0,Drama,6.5,24,Rajesh Sharma
2019,121.0,Drama,6.5,24,Shashikant Doiphode
2006,72.0,Horror,4.7,18,Kanti Shah
1997,165.0,"Drama, Family, Musical",7.5,2533,Priyadarshan
2020,111.0,"Comedy, Drama",2.9,1097,Ajay Lohan
2010,90.0,Drama,6.5,24,Amit r Agarwal
1992,143.0,Drama,4.3,60,Rajkumar Kohli
1958,76.0,Documentary,7.65,34,Santi P. Choudhury
2005,132.0,"Drama, Family",7.1,2050,Mahesh Manjrekar
2008,99.0,"Action, Crime, Drama",4.9,66,Vara Mullapoodi
1943,127.0,"Drama, Fantasy, History",7.9,37,Sadhona Bose
1987,137.0,"Drama, Romance",6.2,81,Dinesh
1991,133.0,Action,4.2,36,Jag Mundhra
1973,137.0,"Adventure, Drama, Fantasy",6.6,22,Shridhar Prasad
2004,121.0,Drama,6.5,24,Sharad Babu
2003,133.0,Action,5.1,16,Ananth
1991,152.0,"Action, Crime, Drama",5.1,65,K. Pappu
1932,137.0,Fantasy,6.65,13,Jyotish Bannerjee
2011,169.0,"Action, Comedy, Thriller",7.2,636,Pon Kumaran
1998,138.0,Drama,6.5,24,Satish Rai
1978,135.0,"Action, Mystery, Thriller",6.3,136,Subhash Ghai
2013,148.0,"Action, Thriller",8.1,39098,Kamal Haasan
2018,145.0,"Action, Thriller",5.9,2314,Kamal Haasan
1969,139.0,"Comedy, Drama, Romance",5.5,15,Keval P. Kashyap
2005,121.0,Drama,6.5,24,Kukku Batra
1977,142.0,"Action, Crime, Drama",5.1,37,Mahesh Bhatt
1996,128.0,Action,5.3,73,Himanshu Brahmbhatt
1992,174.0,"Action, Drama, Thriller",6.5,1215,Rajiv Rai
1997,133.0,Action,4.9,38,Farogh Siddique
2006,160.0,"Drama, Musical, Romance",6.6,9288,Sooraj R. Barjatya
1991,121.0,Drama,6.5,24,Babloo
1985,121.0,Drama,6.5,24,Param Hans Chitra
1998,240.0,"Biography, Drama",6.6,144,G.V. Iyer
2022,137.0,"Drama, Romance",6.2,81,Praween Kumar Pandey
2018,120.0,"Mystery, Thriller",5.6,1287,Kushal Srivastava
2010,130.0,"Action, Comedy, Crime",5.4,30,Savin Tuscano
2012,100.0,Drama,6.5,24,Villas Bambroo
2020,124.0,Comedy,5.9,41,Ashutosh Kaushik
2014,137.0,"Crime, Musical, Thriller",6.6,47,Tarun Madan Chopra
2019,108.0,Thriller,5.5,22,Mr. Moris
2019,130.0,"Comedy, Drama, Musical",6.6,1824,Dinesh S. Yadav
2002,100.0,"Action, Comedy, Crime",3.7,257,Manoj Agrawal
1986,113.0,Mystery,5.6,9,Surendra Mohan
1988,150.0,Drama,6.7,142,Ravindra Peepat
1969,121.0,Drama,6.5,24,Unknown
1950,121.0,Drama,6.5,24,Jagatrai Pesumal Advani
1972,110.0,"Action, Crime, Drama",3.8,11,Ramanna
2008,120.0,"Drama, Mystery, Romance",3.7,77,Rakesh Sawant
1990,130.0,Romance,5.7,21,S.M. Abbas
1985,190.0,"Comedy, Drama",4.5,31,Narayana Rao Dasari
1977,133.0,Action,5.1,16,Hari Krishna Kaul
2016,125.0,Drama,5.4,118,Ajit Sinha
1937,130.0,Drama,6.5,24,K. Narayan Kale
1967,130.0,"Action, Adventure, Drama",5.5,33,Nisar Ahmad Ansari
1987,108.0,Thriller,5.0,7,Desh Gautam
2018,81.0,Documentary,7.65,34,Maaria Sayed
2015,92.0,"Comedy, Drama",7.2,1699,Anu Menon
2019,46.0,Documentary,7.65,34,Prachi Mokashi
2016,136.0,"Drama, Mystery, Romance",4.4,1153,Vishal Pandya
2004,108.0,Thriller,4.3,73,Gautam Adhikari
1998,180.0,"Action, Crime, Drama",6.9,584,N. Chandra
2013,130.0,Drama,6.7,14,Babloo Seshadri
2009,138.0,"Comedy, Drama, Romance",7.6,29167,Ayan Mukherjee
2020,100.0,Drama,6.5,24,Nitin Gupta
2007,76.0,Documentary,7.65,34,Joshy Joseph
2017,79.0,Drama,6.6,28,Praveen Morchhale
1955,123.5,Musical,6.2,6,Raman B. Desai
2009,147.0,"Action, Crime, Thriller",6.6,22173,Prabhu Deva
1961,133.0,Action,5.1,16,Nisar Ahmad Ansari
1984,145.0,"Action, Crime, Drama",6.5,36,Ambrish Sangal
2020,90.0,"Crime, Thriller",4.5,124,Jaimin Bal
1969,134.0,"Drama, Family",7.4,8,Satyen Bose
1943,122.0,"Drama, Family",6.3,21,Hemchandra Chunder
2019,102.0,Family,6.0,14,Dharam Panesar
1965,178.0,"Drama, Romance",7.8,1244,Yash Chopra
1993,148.0,"Action, Comedy, Romance",6.0,1478,Bharat Rangachary
1992,133.0,Action,3.9,9,Manmohan
2005,133.0,Action,5.1,16,Sanghavi
1987,133.0,Action,4.8,12,K. Bapaiah
2005,121.0,Drama,6.5,24,Unknown
1982,123.5,Musical,3.6,5,Kukoo Kapoor
1989,121.0,Drama,6.5,24,Dinesh Thakkar
1988,156.0,"Action, Crime, Drama",6.3,97,K. Bapaiah
1981,156.0,"Action, Crime, Drama",5.9,27,Ravi Tandon
1984,142.0,"Action, Crime, Drama",5.9,9,Desh Gautam
2005,153.0,"Comedy, Drama, Family",6.8,9478,Vipul Amrutlal Shah
1982,142.0,"Action, Crime, Drama",7.5,6,Santosh Saroj
2019,154.0,"Action, Adventure, Thriller",6.5,20894,Siddharth Anand
2020,121.0,Drama,6.5,24,Megastar Maharishi Aazaad
2002,148.0,"Documentary, War",8.0,129,Anand Patwardhan
2013,119.0,"Comedy, War",5.4,936,Faraz Haider
1981,133.0,"Action, Thriller",6.8,51,Ravikant Nagaich
1969,123.0,"Comedy, Drama",5.9,48,Ramanna
1954,122.0,"Drama, Family",6.4,9,Nitin Bose
2013,109.0,"Adventure, Thriller",4.6,236,Gurmmeet Singh
1975,95.0,"Action, Thriller",7.1,97,Pramod Chakravorty
2019,133.0,Action,5.1,16,Ravi Guddar
2016,136.0,"Action, Thriller",4.1,294,Param Gill
2019,65.0,Drama,6.5,24,Abhishek Bhatnagar
1954,121.0,Drama,6.5,24,Nanabhai Bhatt
1938,168.0,"Action, Drama",5.5,66,Mehboob Khan
1994,133.0,Action,5.1,16,Imran Khalid
1978,133.0,Action,5.1,16,Unknown
1939,133.0,Action,5.1,16,Udwadia
1987,149.0,"Action, Drama, Thriller",5.7,108,Rama Rao Tatineni
1968,160.0,"Action, Drama, War",6.75,1526,Kamran
2021,92.0,Documentary,7.65,34,Farida Pacha
2005,117.0,Drama,7.7,14461,Deepa Mehta
2018,67.0,Documentary,6.3,60,Tiffanie Hsu
2016,103.0,"Action, Crime, Drama",7.1,17809,Bejoy Nambiar
2010,115.0,"Comedy, Drama, Family",5.6,2975,Siddharth Malhotra
2019,106.0,Drama,6.5,24,Apurv Bajpai
2006,110.0,Drama,4.8,13,Jaidev Chakraborty
2017,82.0,Drama,6.5,24,Ravi Davala
2019,108.0,Thriller,5.5,22,Azad Hussain
2017,108.0,Drama,4.9,82,Shekhar S. Jha
2015,124.0,"Comedy, Romance",3.8,185,Binod Pradhan
2019,131.0,"Comedy, Romance",5.8,345,Anjanikumar Tripathi
2021,124.0,Comedy,5.9,41,Sachin P. Karande
2007,159.0,"Comedy, Romance",6.9,19527,Anees Bazmee
2015,131.0,"Action, Comedy, War",4.3,1123,Ashish R. Mohan
2015,152.0,"Action, Comedy, Crime",4.2,5656,Anees Bazmee
2020,126.0,"Crime, Drama, Horror",7.5,2413,Pushkar Mahabal
2018,117.0,"Crime, Mystery, Thriller",6.0,11,Milroy Goes
2020,78.0,Drama,7.9,9,Mohsin Abrar
2019,121.0,Drama,6.5,24,Ashish Kumar Dubey
2012,109.0,"Drama, Romance, Thriller",5.2,133,Asad Shan
2018,118.0,"Comedy, Drama",1.6,774,Chakri Toleti
2008,133.0,"Comedy, Drama",6.9,3096,Shyam Benegal
2019,124.0,Comedy,5.9,41,Unknown
2009,144.0,Comedy,7.3,1747,Shyam Benegal
2019,133.0,Action,5.1,16,Vikas Indra
2019,92.0,Drama,5.4,597,Megha Ramaswamy
2002,108.0,Thriller,5.5,22,Keshhav Panneriy
2006,115.0,Drama,6.5,673,Naseeruddin Shah
2013,98.0,"Adventure, Comedy, Drama",5.0,191,Gurmmeet Singh
2013,96.0,Drama,6.5,24,Kallol Sen
2021,78.0,Drama,6.5,24,Abhishek D Bhola
2009,195.0,"Comedy, Drama, Romance",4.6,2627,Ashutosh Gowariker
2013,75.0,"Documentary, Family",7.0,168,Ritu Sarin
2008,101.0,"Drama, Romance",4.9,87,Manan Katohora
1989,192.0,"Drama, Musical, Romance",7.3,11486,Sooraj R. Barjatya
2018,116.0,Comedy,4.9,34,Sudhish Kumar Sharma
1998,154.0,"Comedy, Drama, Romance",5.8,2589,Deepak Sareen
2019,62.0,Documentary,7.65,34,Bala Kailasam
2017,112.0,Drama,5.5,83,Madhur Bhandarkar
2016,83.0,"Documentary, Biography, Family",7.5,31,Manuela Bastian
2020,108.0,Thriller,5.5,22,Gaurav Ratnakar
2004,94.0,Drama,6.8,107,Dharan Mandrayar
2018,153.0,"Mystery, Sci-Fi",5.1,260,Ajay Devaloka
2017,121.0,Drama,6.5,24,Zeeshan Ahmad
2018,108.0,Thriller,5.5,22,Jacob Paul
2011,130.0,"Horror, Thriller",3.9,15,Ejaz Ahmed
2019,121.0,"Crime, Drama",6.0,2442,Soumik Sen
2004,123.0,"Comedy, Family, Romance",7.199999999999999,400,Jainendra Baxi
2019,124.0,Comedy,5.9,41,Sunil Pal
2018,66.0,"Drama, Family",6.3,21,Junaid Khalifa
2012,135.0,Comedy,4.5,113,Aditya Datt
2018,94.0,"Drama, Sport",9.0,70,Aryan Neeraaj Anand
2003,145.0,"Action, Comedy, Drama",6.4,310,Sundar C.
2016,90.0,"Drama, Family, Musical",6.65,50,Monish Kaushal
2020,93.0,Drama,4.8,122,Rahat Kazmi
1965,108.0,Thriller,5.5,22,B. Vittalacharya
2006,120.0,"Drama, Romance",6.2,23,Kamal Nathani
2004,121.0,Drama,6.5,24,Unknown
2018,120.0,"Romance, Thriller",5.800000000000001,70,Suresh Mandal
2019,122.0,Biography,6.3,11,Sanjay Singh Negi
2004,133.0,"Crime, Drama, Thriller",4.4,40,Raj N. Sippy
2021,121.0,Drama,6.5,24,Raaj Aashoo
1983,139.0,"Drama, Romance",7.6,1145,Bapu
2019,121.0,"Drama, Mystery, Thriller",6.05,323,Ahsan Hyder
2000,121.0,Drama,6.5,24,Mohan Bhakri
1971,134.0,"Drama, Family",6.3,21,K. Amarnath
2003,113.0,Mystery,5.85,15,Kishore Anand Bhanushali
1983,121.0,Romance,4.6,10,Deepak Bahry
2001,143.0,Horror,4.7,18,Amrit Pal
1964,140.0,"Drama, Mystery, Romance",7.6,960,Raj Khosla
1967,140.0,"Action, Drama, Mystery",6.0,9,A. Shamsheer
2021,121.0,Drama,6.5,24,Arshad Syed
2006,156.0,"Biography, Drama, Romance",6.4,1307,Mohit Suri
1974,142.0,Thriller,7.1,30,Mohan Segal
1988,108.0,Thriller,5.5,22,Dilip Bose
1988,110.0,"Horror, Mystery, Thriller",6.2,48,B.R. Ishara
1981,121.0,Drama,6.5,24,Joginder Shelly
2004,150.0,Romance,6.4,32,Kuku Kohli
1989,82.0,Horror,3.3,17,Vinod Talwar
1967,108.0,Thriller,5.5,22,Biren Chatterjee
1973,109.0,Horror,4.7,18,Samit Bhanja
1986,146.0,"Action, Drama",7.8,28,B.R. Ishara
2013,120.0,"Drama, Family",7.6,14,Jeet Matharru
2020,130.0,Romance,5.7,21,Jeetendar Srivastav
2019,76.0,Documentary,7.65,34,Ajitesh Sharma
2021,121.0,Drama,6.5,24,Surya
2013,64.0,"Documentary, Drama",7.75,47,Ulrike Mothes
2008,121.0,"Drama, Mystery, Thriller",3.3,395,Hansal Mehta
2022,121.0,Drama,6.5,24,Parvinder Singh Wraich
2007,137.0,Biography,5.7,11,Krishna Mishra
2015,52.0,Documentary,7.65,34,Rohit Dhuliya
2021,92.0,Documentary,8.1,106,Sushmit Ghosh
2004,76.0,Family,6.0,14,Raghuvir Kulkarni
2003,121.0,"Mystery, Thriller",3.9,57,Jignesh V. Vaishnav
1959,133.0,Action,5.1,16,S.K. Shyam
2019,121.0,Drama,6.5,24,Unknown
2019,109.0,Horror,4.7,18,Shiva Dagar
2019,93.0,Thriller,3.4,40,Rajiv S. Ruia
2020,97.0,Thriller,2.7,50,Faisal Kapdi
